name,id,rarity,sum,expectation
,,1,,"18,497.474747"
SP Type Seed,,1,,2.840278
Voltage Type Seed,,1,,2.827652
Skill Type Seed,,2,,2.753788
School Idol Badge,,1,,2.604798
Guard Type Seed,,1,,2.580177
Guard Type Sprout,,2,,1.127525
SP Type Sprout,,2,,1.127525
Voltage Type Sprout,,2,,1.058712
Skill Type Sprout,,2,,1.039773
SP Type Flower,,4,,0.982955
Voltage Type Bud,,3,,0.962753
SP Type Bud,,3,,0.942551
Voltage Type Flower,,4,,0.939394
Skill Type Bud,,3,,0.926136
Guard Type Flower,,4,,0.906566
Guard Type Bud,,3,,0.896465
Skill Type Flower,,4,,0.864899
