name,id,rarity,sum,expectation
Purple Macaron ★1,,1,,5.574051
Yellow Macaron ★1,,1,,5.429009
Gold Macaron ★1,,1,,3.293758
Purple Macaron ★2,,2,,3.180539
Yellow Macaron ★2,,2,,3.152999
Silver Macaron ★1,,1,,2.989596
School Idol Badge,,1,,2.610771
Silver Macaron ★2,,2,,2.461444
Gold Macaron ★2,,2,,1.910649
Yellow Macaron ★3,,3,,1.847613
Purple Macaron ★3,,3,,1.712974
Guard Type Beginner Book,,1,,1.398409
Skill Type Beginner Book,,1,,1.394737
Voltage Type Beginner Book,,1,,1.226438
SP Type Beginner Book,,1,,1.203182
Gold Macaron ★3,,3,,0.862913
Silver Macaron ★3,,3,,0.739902
Guard Type Intermediate Book,,2,,0.574663
Skill Type Intermediate Book,,2,,0.561812
Voltage Type Intermediate Book,,2,,0.538556
SP Type Intermediate Book,,2,,0.533660
Skill Type Secret Book,,4,,0.515912
Voltage Type Advanced Book,,3,,0.501836
Guard Type Advanced Book,,3,,0.498776
Skill Type Advanced Book,,3,,0.490820
Guard Type Secret Book,,4,,0.476132
Voltage Type Secret Book,,4,,0.474296
SP Type Advanced Book,,3,,0.447368
SP Type Secret Book,,4,,0.435129
