name,id,rarity,sum,expectation
Yellow Macaron ★1,,1,,5.490876
Purple Macaron ★1,,1,,5.292579
Yellow Macaron ★2,,2,,3.350365
Purple Macaron ★2,,2,,3.330900
Guard Type Seed,,1,,2.825426
Skill Type Seed,,2,,2.702555
Voltage Type Seed,,1,,2.687956
SP Type Seed,,1,,2.657543
School Idol Badge,,1,,2.624088
Purple Macaron ★3,,3,,1.756083
Yellow Macaron ★3,,3,,1.750000
Voltage Type Sprout,,2,,1.108273
SP Type Sprout,,2,,1.078467
Guard Type Sprout,,2,,1.059611
Skill Type Sprout,,2,,1.015207
Voltage Type Bud,,3,,1.006691
Guard Type Bud,,3,,0.975669
Guard Type Flower,,4,,0.971411
Skill Type Bud,,3,,0.945864
SP Type Bud,,3,,0.930049
Voltage Type Flower,,4,,0.908759
SP Type Flower,,4,,0.903893
Skill Type Flower,,4,,0.801703
