name,id,rarity,sum,expectation
Guard Type Seed,,1,,2.831636
Skill Type Seed,,2,,2.637475
Voltage Type Seed,,1,,2.613035
SP Type Seed,,1,,2.594705
School Idol Badge,,1,,2.567549
SP Type Beginner Book,,1,,1.411405
Skill Type Beginner Book,,1,,1.360489
Voltage Type Beginner Book,,1,,1.336049
Guard Type Beginner Book,,1,,1.328581
Guard Type Sprout,,2,,1.111337
Voltage Type Sprout,,2,,1.108622
SP Type Sprout,,2,,1.091650
Skill Type Sprout,,2,,1.045485
Guard Type Flower,,4,,1.010183
SP Type Flower,,4,,0.985064
Guard Type Bud,,3,,0.980991
Skill Type Flower,,4,,0.961303
SP Type Bud,,3,,0.945689
Skill Type Bud,,3,,0.934827
Voltage Type Bud,,3,,0.915139
Voltage Type Flower,,4,,0.889341
Guard Type Intermediate Book,,2,,0.600815
Voltage Type Intermediate Book,,2,,0.585200
Skill Type Intermediate Book,,2,,0.511881
SP Type Intermediate Book,,2,,0.499661
Voltage Type Secret Book,,4,,0.496945
Skill Type Secret Book,,4,,0.494908
Skill Type Advanced Book,,3,,0.491514
SP Type Advanced Book,,3,,0.487441
Voltage Type Advanced Book,,3,,0.486762
SP Type Secret Book,,4,,0.452138
Guard Type Advanced Book,,3,,0.443313
Guard Type Secret Book,,4,,0.441955
