name,id,rarity,sum,expectation
,,1,,"18,216.467463"
Blue Macaron ★1,,1,,5.525896
Red Macaron ★1,,1,,5.377158
Red Macaron ★2,,2,,3.307437
Blue Macaron ★2,,2,,2.996680
School Idol Badge,,1,,2.678619
Red Macaron ★3,,3,,1.944887
Blue Macaron ★3,,3,,1.782205
Voltage Type Seed,,1,,1.403718
Guard Type Seed,,1,,1.400398
SP Type Seed,,1,,1.334661
Skill Type Seed,,2,,1.294821
Skill Type Sprout,,2,,0.575697
SP Type Sprout,,2,,0.572377
Guard Type Sprout,,2,,0.508632
Skill Type Bud,,3,,0.491368
SP Type Bud,,3,,0.480744
Guard Type Flower,,4,,0.480744
Voltage Type Flower,,4,,0.480080
SP Type Flower,,4,,0.474768
Voltage Type Bud,,3,,0.454847
Voltage Type Sprout,,2,,0.448871
Skill Type Flower,,4,,0.416335
Guard Type Bud,,3,,0.409695
