name,id,rarity,sum,expectation
Purple Macaron ★1,,1,,5.629831
Yellow Macaron ★1,,1,,5.376271
Purple Macaron ★2,,2,,3.195254
Yellow Macaron ★2,,2,,3.135593
School Idol Badge,,1,,2.646780
Purple Macaron ★3,,3,,1.865763
Yellow Macaron ★3,,3,,1.755932
Guard Type Seed,,1,,1.462373
Skill Type Beginner Book,,1,,1.460339
SP Type Seed,,1,,1.406102
Voltage Type Beginner Book,,1,,1.363390
Guard Type Beginner Book,,1,,1.342373
SP Type Beginner Book,,1,,1.332881
Skill Type Seed,,2,,1.295593
Voltage Type Seed,,1,,1.210169
Guard Type Sprout,,2,,0.566102
Voltage Type Intermediate Book,,2,,0.554576
SP Type Sprout,,2,,0.539661
Skill Type Sprout,,2,,0.534237
SP Type Intermediate Book,,2,,0.530169
Skill Type Intermediate Book,,2,,0.527458
Guard Type Intermediate Book,,2,,0.513898
Voltage Type Sprout,,2,,0.512542
Voltage Type Secret Book,,4,,0.491525
Skill Type Flower,,4,,0.490847
Guard Type Bud,,3,,0.483390
SP Type Advanced Book,,3,,0.482034
Voltage Type Flower,,4,,0.481356
SP Type Secret Book,,4,,0.480678
Skill Type Advanced Book,,3,,0.467119
Guard Type Secret Book,,4,,0.465085
Voltage Type Bud,,3,,0.465085
Skill Type Secret Book,,4,,0.464407
Guard Type Advanced Book,,3,,0.458983
SP Type Flower,,4,,0.450847
SP Type Bud,,3,,0.439322
Skill Type Bud,,3,,0.434576
Guard Type Flower,,4,,0.421695
Voltage Type Advanced Book,,3,,0.416949
