name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.529581
Blue Macaron ★1,,1,,5.404365
Pink Macaron ★1,,1,,5.204480
Green Macaron ★1,,1,,5.183802
Green Macaron ★2,,2,,3.341758
Red Macaron ★2,,2,,3.331993
Pink Macaron ★2,,2,,3.314187
Blue Macaron ★2,,2,,3.036186
School Idol Badge,,1,,2.674325
Green Macaron ★3,,3,,1.829408
Blue Macaron ★3,,3,,1.824239
Pink Macaron ★3,,3,,1.808156
Red Macaron ★3,,3,,1.785755
Skill Type Beginner Book,,1,,1.436531
Guard Type Beginner Book,,1,,1.361287
Voltage Type Beginner Book,,1,,1.336588
SP Type Beginner Book,,1,,1.233199
Guard Type Intermediate Book,,2,,0.556577
SP Type Intermediate Book,,2,,0.546812
Skill Type Intermediate Book,,2,,0.512349
Voltage Type Intermediate Book,,2,,0.509477
Voltage Type Secret Book,,4,,0.496267
Skill Type Secret Book,,4,,0.493395
Guard Type Secret Book,,4,,0.483056
SP Type Secret Book,,4,,0.480184
SP Type Advanced Book,,3,,0.472142
Skill Type Advanced Book,,3,,0.470994
Guard Type Advanced Book,,3,,0.457783
Voltage Type Advanced Book,,3,,0.442275
