name,id,rarity,sum,expectation
,,1,,"22,961.089494"
School Idol Badge,,1,,2.692607
SP Type Beginner Book,,1,,1.446174
Skill Type Beginner Book,,1,,1.385863
Voltage Type Beginner Book,,1,,1.360571
Guard Type Beginner Book,,1,,1.356031
Skill Type Intermediate Book,,2,,0.596628
SP Type Intermediate Book,,2,,0.527237
Voltage Type Intermediate Book,,2,,0.514916
Guard Type Intermediate Book,,2,,0.513619
Skill Type Advanced Book,,3,,0.512322
Guard Type Secret Book,,4,,0.504540
Guard Type Advanced Book,,3,,0.491569
Voltage Type Advanced Book,,3,,0.474708
Skill Type Secret Book,,4,,0.463684
SP Type Secret Book,,4,,0.458495
SP Type Advanced Book,,3,,0.442283
Voltage Type Secret Book,,4,,0.431907
