name,id,rarity,sum,expectation
Skill Type Seed,,2,,4.087886
SP Type Seed,,1,,4.054176
Guard Type Seed,,1,,4.040933
Voltage Type Seed,,1,,4.021155
School Idol Badge,,1,,2.650805
SP Type Sprout,,2,,1.628848
Guard Type Sprout,,2,,1.619332
Voltage Type Sprout,,2,,1.598980
Skill Type Sprout,,2,,1.589348
Voltage Type Bud,,3,,1.456229
SP Type Bud,,3,,1.425500
Skill Type Flower,,4,,1.406811
SP Type Flower,,4,,1.400275
Guard Type Bud,,3,,1.398097
Guard Type Flower,,4,,1.390644
Voltage Type Flower,,4,,1.390013
Skill Type Bud,,3,,1.383822
