name,id,rarity,sum,expectation
Green Macaron ★1,,1,,10.939959
Pink Macaron ★1,,1,,10.839890
Green Macaron ★2,,2,,6.571429
Pink Macaron ★2,,2,,6.327812
Pink Macaron ★3,,3,,3.528640
Green Macaron ★3,,3,,3.489303
School Idol Badge,,1,,2.662526
SP Type Beginner Book,,1,,1.398896
Skill Type Beginner Book,,1,,1.380952
Voltage Type Beginner Book,,1,,1.349206
Guard Type Beginner Book,,1,,1.345066
SP Type Intermediate Book,,2,,0.567978
Guard Type Intermediate Book,,2,,0.541063
Skill Type Intermediate Book,,2,,0.536922
Voltage Type Intermediate Book,,2,,0.530711
Voltage Type Advanced Book,,3,,0.484472
Skill Type Advanced Book,,3,,0.483092
Guard Type Advanced Book,,3,,0.469289
SP Type Advanced Book,,3,,0.465839
Voltage Type Secret Book,,4,,0.438233
Skill Type Secret Book,,4,,0.433402
Guard Type Secret Book,,4,,0.428571
SP Type Secret Book,,4,,0.420290
