name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.603482
Purple Macaron ★1,,1,,5.529336
Blue Macaron ★1,,1,,5.344939
Yellow Macaron ★1,,1,,5.117988
Purple Macaron ★2,,2,,3.348807
Red Macaron ★2,,2,,3.294004
Yellow Macaron ★2,,2,,3.292714
Blue Macaron ★2,,2,,3.276596
Gold Macaron ★1,,1,,3.099936
Silver Macaron ★1,,1,,3.016763
School Idol Badge,,1,,2.697614
Silver Macaron ★2,,2,,2.486138
Gold Macaron ★2,,2,,1.889104
Red Macaron ★3,,3,,1.794971
Yellow Macaron ★3,,3,,1.778852
Blue Macaron ★3,,3,,1.731786
Purple Macaron ★3,,3,,1.718891
Gold Macaron ★3,,3,,0.862025
Silver Macaron ★3,,3,,0.851709
