name,id,rarity,sum,expectation
,,1,,"11,614.104116"
Red Macaron ★1,,1,,5.572034
Blue Macaron ★1,,1,,5.442494
Red Macaron ★2,,2,,3.215496
Blue Macaron ★2,,2,,3.194310
School Idol Badge,,1,,2.578692
Red Macaron ★3,,3,,1.832324
Blue Macaron ★3,,3,,1.756053
Guard Type Seed,,1,,1.425545
Skill Type Seed,,2,,1.363801
Voltage Type Seed,,1,,1.332930
SP Type Seed,,1,,1.309322
Voltage Type Sprout,,2,,0.573245
Skill Type Sprout,,2,,0.539346
Guard Type Sprout,,2,,0.538136
SP Type Sprout,,2,,0.519976
Voltage Type Flower,,4,,0.500000
Guard Type Bud,,3,,0.478208
SP Type Bud,,3,,0.476392
SP Type Flower,,4,,0.476392
Guard Type Flower,,4,,0.469128
Skill Type Bud,,3,,0.461259
Skill Type Flower,,4,,0.460654
Voltage Type Bud,,3,,0.444915
