name,id,rarity,sum,expectation
,,1,,"18,421.210306"
Red Macaron ★1,,1,,5.573996
Blue Macaron ★1,,1,,5.351108
Blue Macaron ★2,,2,,3.251049
Red Macaron ★2,,2,,3.195327
School Idol Badge,,1,,2.584781
Blue Macaron ★3,,3,,1.876573
Red Macaron ★3,,3,,1.661474
Voltage Type Seed,,1,,1.430198
SP Type Seed,,1,,1.428999
Guard Type Seed,,1,,1.334332
Skill Type Seed,,2,,1.315159
Voltage Type Sprout,,2,,0.575794
Guard Type Sprout,,2,,0.568604
SP Type Sprout,,2,,0.540443
Skill Type Sprout,,2,,0.515878
Skill Type Flower,,4,,0.503295
Guard Type Bud,,3,,0.490713
Skill Type Bud,,3,,0.474536
Guard Type Flower,,4,,0.469143
Voltage Type Bud,,3,,0.466747
Voltage Type Flower,,4,,0.465548
SP Type Bud,,3,,0.444578
SP Type Flower,,4,,0.443379
