name,id,rarity,sum,expectation
Gold Macaron ★1,,1,,3.229666
Silver Macaron ★1,,1,,2.968763
Voltage Type Seed,,1,,2.700350
Guard Type Seed,,1,,2.682683
Skill Type Seed,,2,,2.659042
SP Type Seed,,1,,2.650849
School Idol Badge,,1,,2.646753
Silver Macaron ★2,,2,,2.474866
Gold Macaron ★2,,2,,1.972177
Guard Type Sprout,,2,,1.105829
Voltage Type Sprout,,2,,1.104464
SP Type Sprout,,2,,1.085944
Skill Type Sprout,,2,,1.083383
Voltage Type Flower,,4,,0.955449
Skill Type Bud,,3,,0.940599
Guard Type Bud,,3,,0.940428
SP Type Flower,,4,,0.938636
Voltage Type Bud,,3,,0.935564
SP Type Bud,,3,,0.931723
Skill Type Flower,,4,,0.931040
Guard Type Flower,,4,,0.921994
Gold Macaron ★3,,3,,0.832892
Silver Macaron ★3,,3,,0.789793
