name,id,rarity,sum,expectation
,,1,,"18,338.878620"
Guard Type Beginner Book,,1,,2.948860
SP Type Beginner Book,,1,,2.726433
Voltage Type Beginner Book,,1,,2.696858
School Idol Badge,,1,,2.686383
Skill Type Beginner Book,,1,,2.550216
Skill Type Intermediate Book,,2,,1.082563
Voltage Type Intermediate Book,,2,,1.054221
SP Type Intermediate Book,,2,,1.033272
Guard Type Intermediate Book,,2,,1.001232
Guard Type Secret Book,,4,,0.984596
Voltage Type Advanced Book,,3,,0.966728
Skill Type Secret Book,,4,,0.951325
Skill Type Advanced Book,,3,,0.937153
Voltage Type Secret Book,,4,,0.934073
SP Type Secret Book,,4,,0.926063
SP Type Advanced Book,,3,,0.925447
Guard Type Advanced Book,,3,,0.921134
