name,id,rarity,sum,expectation
Blue Macaron ★1,,1,,5.586533
Green Macaron ★1,,1,,5.497933
Red Macaron ★1,,1,,5.493207
Pink Macaron ★1,,1,,5.264028
Red Macaron ★2,,2,,3.353219
Green Macaron ★2,,2,,3.255168
Blue Macaron ★2,,2,,3.203190
Gold Macaron ★1,,1,,3.199055
Pink Macaron ★2,,2,,3.103957
Silver Macaron ★1,,1,,2.830478
School Idol Badge,,1,,2.683993
Silver Macaron ★2,,2,,2.468990
Gold Macaron ★2,,2,,1.948021
Blue Macaron ★3,,3,,1.839929
Pink Macaron ★3,,3,,1.831069
Green Macaron ★3,,3,,1.803308
Red Macaron ★3,,3,,1.745422
Gold Macaron ★3,,3,,0.857058
Silver Macaron ★3,,3,,0.809214
