name,id,rarity,sum,expectation
Gold Macaron ★1,,1,,6.524260
Silver Macaron ★1,,1,,5.684940
Silver Macaron ★2,,2,,4.979836
Gold Macaron ★2,,2,,3.969124
School Idol Badge,,1,,2.636421
Gold Macaron ★3,,3,,1.746062
Silver Macaron ★3,,3,,1.565217
SP Type Seed,,1,,1.439824
Guard Type Seed,,1,,1.405797
Skill Type Seed,,2,,1.382483
Voltage Type Seed,,1,,1.234405
Guard Type Sprout,,2,,0.536862
Voltage Type Sprout,,2,,0.531821
SP Type Sprout,,2,,0.528040
Skill Type Sprout,,2,,0.511027
SP Type Bud,,3,,0.492124
SP Type Flower,,4,,0.485192
Guard Type Bud,,3,,0.480781
Voltage Type Bud,,3,,0.478261
Voltage Type Flower,,4,,0.474480
Skill Type Bud,,3,,0.472590
Skill Type Flower,,4,,0.458097
Guard Type Flower,,4,,0.457467
