name,id,rarity,sum,expectation
,,1,,"18,306.569343"
SP Type Beginner Book,,1,,2.730598
Voltage Type Beginner Book,,1,,2.720362
Skill Type Beginner Book,,1,,2.711972
Guard Type Beginner Book,,1,,2.672707
School Idol Badge,,1,,2.610454
Voltage Type Intermediate Book,,2,,1.092961
Skill Type Intermediate Book,,2,,1.092709
Guard Type Intermediate Book,,2,,1.090779
SP Type Intermediate Book,,2,,1.080795
Skill Type Advanced Book,,3,,0.941102
SP Type Secret Book,,4,,0.938250
Voltage Type Advanced Book,,3,,0.936991
Voltage Type Secret Book,,4,,0.936404
Guard Type Advanced Book,,3,,0.932545
SP Type Advanced Book,,3,,0.930531
Guard Type Secret Book,,4,,0.926336
Skill Type Secret Book,,4,,0.919540
