name,id,rarity,sum,expectation
,,1,,"18,540.892193"
Purple Macaron ★1,,1,,5.425031
Yellow Macaron ★1,,1,,5.342007
Purple Macaron ★2,,2,,3.327757
Yellow Macaron ★2,,2,,3.311648
School Idol Badge,,1,,2.688971
Purple Macaron ★3,,3,,1.793680
Yellow Macaron ★3,,3,,1.757125
Skill Type Beginner Book,,1,,1.409542
Voltage Type Beginner Book,,1,,1.389715
SP Type Beginner Book,,1,,1.348203
Guard Type Beginner Book,,1,,1.286245
Skill Type Intermediate Book,,2,,0.553284
SP Type Intermediate Book,,2,,0.550186
Voltage Type Intermediate Book,,2,,0.525403
Guard Type Intermediate Book,,2,,0.524783
Skill Type Advanced Book,,3,,0.511152
SP Type Secret Book,,4,,0.503717
Skill Type Secret Book,,4,,0.493185
Voltage Type Advanced Book,,3,,0.467782
Guard Type Advanced Book,,3,,0.467162
Guard Type Secret Book,,4,,0.449814
Voltage Type Secret Book,,4,,0.447336
SP Type Advanced Book,,3,,0.420074
