name,id,rarity,sum,expectation
,,1,,"11,591.603053"
Blue Macaron ★1,,1,,5.370865
Red Macaron ★1,,1,,5.210560
Blue Macaron ★2,,2,,3.372774
Red Macaron ★2,,2,,3.209924
School Idol Badge,,1,,2.583969
Blue Macaron ★3,,3,,1.781170
Red Macaron ★3,,3,,1.753817
SP Type Beginner Book,,1,,1.432570
Skill Type Beginner Book,,1,,1.358779
Voltage Type Beginner Book,,1,,1.336514
Guard Type Beginner Book,,1,,1.286896
Voltage Type Intermediate Book,,2,,0.569975
SP Type Intermediate Book,,2,,0.532443
Skill Type Intermediate Book,,2,,0.529898
Guard Type Intermediate Book,,2,,0.506361
Voltage Type Secret Book,,4,,0.506361
SP Type Secret Book,,4,,0.501908
Voltage Type Advanced Book,,3,,0.482188
SP Type Advanced Book,,3,,0.473282
Guard Type Secret Book,,4,,0.454835
Skill Type Secret Book,,4,,0.447837
Skill Type Advanced Book,,3,,0.421120
Guard Type Advanced Book,,3,,0.417303
