name,id,rarity,sum,expectation
Guard Type Beginner Book,,1,,2.774238
SP Type Beginner Book,,1,,2.769391
Voltage Type Beginner Book,,1,,2.714681
School Idol Badge,,1,,2.660665
Skill Type Beginner Book,,1,,2.633657
Voltage Type Seed,,1,,1.448753
Guard Type Seed,,1,,1.396122
Skill Type Seed,,2,,1.331717
SP Type Seed,,1,,1.251385
Skill Type Intermediate Book,,2,,1.092105
Voltage Type Intermediate Book,,2,,1.068560
Guard Type Intermediate Book,,2,,1.061634
SP Type Intermediate Book,,2,,1.047784
Skill Type Secret Book,,4,,0.962604
SP Type Secret Book,,4,,0.938366
Voltage Type Secret Book,,4,,0.927978
Guard Type Secret Book,,4,,0.927978
SP Type Advanced Book,,3,,0.920360
Skill Type Advanced Book,,3,,0.919668
Guard Type Advanced Book,,3,,0.908587
Voltage Type Advanced Book,,3,,0.896122
Voltage Type Sprout,,2,,0.547784
Skill Type Sprout,,2,,0.530471
Guard Type Sprout,,2,,0.518006
Voltage Type Flower,,4,,0.509003
Guard Type Bud,,3,,0.506233
SP Type Sprout,,2,,0.496537
Skill Type Flower,,4,,0.482687
SP Type Bud,,3,,0.480609
Voltage Type Bud,,3,,0.473684
Skill Type Bud,,3,,0.472992
Guard Type Flower,,4,,0.457756
SP Type Flower,,4,,0.418975
