name,id,rarity,sum,expectation
,,1,,"18,294.153104"
Purple Macaron ★1,,1,,5.701025
Yellow Macaron ★1,,1,,5.539482
Purple Macaron ★2,,2,,3.169379
Yellow Macaron ★2,,2,,3.136829
School Idol Badge,,1,,2.630500
Yellow Macaron ★3,,3,,1.793852
Purple Macaron ★3,,3,,1.703436
Guard Type Seed,,1,,1.379747
SP Type Seed,,1,,1.318867
Skill Type Seed,,2,,1.301989
Voltage Type Seed,,1,,1.238698
SP Type Sprout,,2,,0.580470
Voltage Type Sprout,,2,,0.572634
Skill Type Sprout,,2,,0.556359
Guard Type Sprout,,2,,0.545509
Guard Type Flower,,4,,0.499096
SP Type Flower,,4,,0.493068
Voltage Type Flower,,4,,0.478602
SP Type Bud,,3,,0.473177
Guard Type Bud,,3,,0.471368
Voltage Type Bud,,3,,0.465341
Skill Type Flower,,4,,0.462929
Skill Type Bud,,3,,0.443038
