name,id,rarity,sum,expectation
,,1,,"22,961.895295"
School Idol Badge,,1,,2.601723
Guard Type Seed,,1,,1.396289
SP Type Seed,,1,,1.363817
Skill Type Seed,,2,,1.361166
Voltage Type Seed,,1,,1.289596
SP Type Sprout,,2,,0.595759
Guard Type Sprout,,2,,0.594433
Skill Type Sprout,,2,,0.544732
Voltage Type Sprout,,2,,0.521537
Voltage Type Bud,,3,,0.497018
SP Type Flower,,4,,0.493704
Skill Type Bud,,3,,0.476474
Voltage Type Flower,,4,,0.474486
Guard Type Flower,,4,,0.461233
SP Type Bud,,3,,0.458582
Guard Type Bud,,3,,0.437376
Skill Type Flower,,4,,0.430086
