name,id,rarity,sum,expectation
,,1,,"36,219.817768"
School Idol Badge,,1,,2.635535
Voltage Type Seed,,1,,1.456720
Guard Type Seed,,1,,1.345103
SP Type Seed,,1,,1.333713
Skill Type Seed,,2,,1.267084
SP Type Sprout,,2,,0.543280
Voltage Type Sprout,,2,,0.537585
Skill Type Sprout,,2,,0.520501
SP Type Bud,,3,,0.512528
Guard Type Sprout,,2,,0.507973
Skill Type Bud,,3,,0.497153
Voltage Type Flower,,4,,0.470387
Guard Type Flower,,4,,0.470387
Guard Type Bud,,3,,0.462415
SP Type Flower,,4,,0.448747
Skill Type Flower,,4,,0.438497
Voltage Type Bud,,3,,0.433941
