name,id,rarity,sum,expectation
,,1,,"11,641.104294"
Gold Macaron ★1,,1,,3.355828
Silver Macaron ★1,,1,,2.972052
School Idol Badge,,1,,2.657123
Silver Macaron ★2,,2,,2.323108
Gold Macaron ★2,,2,,2.080436
Voltage Type Beginner Book,,1,,1.405590
Guard Type Beginner Book,,1,,1.395365
Skill Type Beginner Book,,1,,1.326517
SP Type Beginner Book,,1,,1.299932
Gold Macaron ★3,,3,,0.839127
Silver Macaron ★3,,3,,0.753238
SP Type Intermediate Book,,2,,0.570552
Voltage Type Intermediate Book,,2,,0.528289
Guard Type Intermediate Book,,2,,0.525562
Skill Type Intermediate Book,,2,,0.520791
Guard Type Advanced Book,,3,,0.503067
Skill Type Secret Book,,4,,0.496251
Voltage Type Secret Book,,4,,0.488071
SP Type Secret Book,,4,,0.458078
Guard Type Secret Book,,4,,0.456033
SP Type Advanced Book,,3,,0.455351
Voltage Type Advanced Book,,3,,0.433538
Skill Type Advanced Book,,3,,0.422631
