name,id,rarity,sum,expectation
Gold Macaron ★1,,1,,3.190571
Silver Macaron ★1,,1,,2.850598
School Idol Badge,,1,,2.770252
Silver Macaron ★2,,2,,2.424967
Gold Macaron ★2,,2,,1.895086
SP Type Beginner Book,,1,,1.499336
Voltage Type Beginner Book,,1,,1.389110
Guard Type Seed,,1,,1.385790
Skill Type Seed,,2,,1.379150
SP Type Seed,,1,,1.295485
Voltage Type Seed,,1,,1.294157
Skill Type Beginner Book,,1,,1.292829
Guard Type Beginner Book,,1,,1.282869
Gold Macaron ★3,,3,,0.869190
Silver Macaron ★3,,3,,0.788845
SP Type Sprout,,2,,0.575033
Voltage Type Intermediate Book,,2,,0.537185
Skill Type Sprout,,2,,0.525896
Skill Type Intermediate Book,,2,,0.520584
SP Type Intermediate Book,,2,,0.519256
Voltage Type Sprout,,2,,0.511952
Guard Type Intermediate Book,,2,,0.509960
Voltage Type Bud,,3,,0.508632
Guard Type Sprout,,2,,0.505312
SP Type Advanced Book,,3,,0.494688
SP Type Flower,,4,,0.492696
Guard Type Flower,,4,,0.492032
Guard Type Bud,,3,,0.490704
SP Type Secret Book,,4,,0.487384
Voltage Type Secret Book,,4,,0.486720
Guard Type Secret Book,,4,,0.482072
Voltage Type Advanced Book,,3,,0.476096
SP Type Bud,,3,,0.476096
Guard Type Advanced Book,,3,,0.474104
Skill Type Flower,,4,,0.462815
Voltage Type Flower,,4,,0.448207
Skill Type Secret Book,,4,,0.442231
Skill Type Bud,,3,,0.412351
Skill Type Advanced Book,,3,,0.407703
