name,id,rarity,sum,expectation
,,1,,"18,470.370370"
School Idol Badge,,1,,2.534568
Guard Type Seed,,1,,1.432716
Guard Type Beginner Book,,1,,1.415432
Voltage Type Beginner Book,,1,,1.385802
Skill Type Beginner Book,,1,,1.383951
Skill Type Seed,,2,,1.360494
SP Type Beginner Book,,1,,1.340123
SP Type Seed,,1,,1.320988
Voltage Type Seed,,1,,1.275926
Voltage Type Intermediate Book,,2,,0.594444
SP Type Sprout,,2,,0.577778
Guard Type Sprout,,2,,0.575309
SP Type Intermediate Book,,2,,0.546914
Voltage Type Sprout,,2,,0.516667
Skill Type Intermediate Book,,2,,0.514198
Skill Type Advanced Book,,3,,0.512963
Skill Type Sprout,,2,,0.505556
Skill Type Flower,,4,,0.496296
Guard Type Advanced Book,,3,,0.494444
Voltage Type Bud,,3,,0.493210
Guard Type Bud,,3,,0.491358
Guard Type Intermediate Book,,2,,0.489506
SP Type Bud,,3,,0.480247
Guard Type Secret Book,,4,,0.480247
Guard Type Flower,,4,,0.474691
SP Type Flower,,4,,0.467284
Voltage Type Secret Book,,4,,0.456173
Voltage Type Advanced Book,,3,,0.456173
SP Type Secret Book,,4,,0.446296
Voltage Type Flower,,4,,0.443827
SP Type Advanced Book,,3,,0.437654
Skill Type Bud,,3,,0.435802
Skill Type Secret Book,,4,,0.433333
