name,id,rarity,sum,expectation
,,1,,"11,657.081014"
Green Macaron ★1,,1,,5.494125
Pink Macaron ★1,,1,,5.419295
Green Macaron ★2,,2,,3.270254
Pink Macaron ★2,,2,,3.233766
School Idol Badge,,1,,2.632035
Pink Macaron ★3,,3,,1.749536
Green Macaron ★3,,3,,1.745207
Voltage Type Seed,,1,,1.388992
Skill Type Seed,,2,,1.328386
SP Type Seed,,1,,1.318491
Guard Type Seed,,1,,1.282004
SP Type Sprout,,2,,0.611626
Guard Type Sprout,,2,,0.549165
Skill Type Sprout,,2,,0.542362
Voltage Type Bud,,3,,0.497835
Voltage Type Sprout,,2,,0.486704
SP Type Bud,,3,,0.470006
Guard Type Flower,,4,,0.469388
Guard Type Bud,,3,,0.468769
Skill Type Flower,,4,,0.465059
Voltage Type Flower,,4,,0.458874
SP Type Flower,,4,,0.452690
Skill Type Bud,,3,,0.421769
