name,id,rarity,sum,expectation
Blue Macaron ★1,,1,,5.584284
Red Macaron ★1,,1,,5.464512
Red Macaron ★2,,2,,3.159062
Blue Macaron ★2,,2,,3.111534
School Idol Badge,,1,,2.742712
Red Macaron ★3,,3,,1.926489
Blue Macaron ★3,,3,,1.707224
SP Type Seed,,1,,1.435995
SP Type Beginner Book,,1,,1.400507
Skill Type Seed,,2,,1.393536
Guard Type Beginner Book,,1,,1.382129
Voltage Type Beginner Book,,1,,1.347909
Voltage Type Seed,,1,,1.346641
Guard Type Seed,,1,,1.335234
Skill Type Beginner Book,,1,,1.320025
Voltage Type Intermediate Book,,2,,0.553866
SP Type Intermediate Book,,2,,0.553232
Voltage Type Sprout,,2,,0.533587
SP Type Sprout,,2,,0.529151
Guard Type Sprout,,2,,0.525982
Skill Type Intermediate Book,,2,,0.523447
Guard Type Intermediate Book,,2,,0.494930
Skill Type Sprout,,2,,0.494297
Voltage Type Flower,,4,,0.489861
SP Type Secret Book,,4,,0.482890
SP Type Bud,,3,,0.482890
Voltage Type Secret Book,,4,,0.479087
Guard Type Secret Book,,4,,0.477820
Skill Type Flower,,4,,0.471483
SP Type Flower,,4,,0.468314
SP Type Advanced Book,,3,,0.463878
Skill Type Advanced Book,,3,,0.460710
Skill Type Secret Book,,4,,0.453739
Guard Type Advanced Book,,3,,0.439797
Guard Type Bud,,3,,0.436629
Voltage Type Bud,,3,,0.423321
Skill Type Bud,,3,,0.422687
Guard Type Flower,,4,,0.420786
Voltage Type Advanced Book,,3,,0.414449
