name,id,rarity,sum,expectation
Yellow Macaron ★1,,1,,5.523717
Red Macaron ★1,,1,,5.471085
Purple Macaron ★1,,1,,5.265757
Blue Macaron ★1,,1,,5.127355
Red Macaron ★2,,2,,3.388564
Yellow Macaron ★2,,2,,3.337232
Blue Macaron ★2,,2,,3.296946
Purple Macaron ★2,,2,,3.127355
School Idol Badge,,1,,2.647173
Purple Macaron ★3,,3,,1.874594
Blue Macaron ★3,,3,,1.841455
Yellow Macaron ★3,,3,,1.743340
Red Macaron ★3,,3,,1.665367
Voltage Type Seed,,1,,1.453541
Guard Type Seed,,1,,1.416504
Skill Type Seed,,2,,1.403509
SP Type Seed,,1,,1.375569
SP Type Sprout,,2,,0.546459
Voltage Type Sprout,,2,,0.528915
Guard Type Sprout,,2,,0.520468
Skill Type Sprout,,2,,0.508772
Guard Type Flower,,4,,0.484730
Guard Type Bud,,3,,0.465237
Voltage Type Bud,,3,,0.460689
Skill Type Bud,,3,,0.458090
Voltage Type Flower,,4,,0.443145
SP Type Bud,,3,,0.443145
Skill Type Flower,,4,,0.441196
SP Type Flower,,4,,0.436647
