name,id,rarity,sum,expectation
,,1,,"18,261.031697"
Red Macaron ★1,,1,,5.512119
Blue Macaron ★1,,1,,5.307644
Blue Macaron ★2,,2,,3.256060
Red Macaron ★2,,2,,3.166563
School Idol Badge,,1,,2.627719
Blue Macaron ★3,,3,,1.813549
Red Macaron ★3,,3,,1.797390
Voltage Type Beginner Book,,1,,1.448726
SP Type Beginner Book,,1,,1.418894
Skill Type Beginner Book,,1,,1.365444
Guard Type Beginner Book,,1,,1.305158
SP Type Intermediate Book,,2,,0.599130
Skill Type Intermediate Book,,2,,0.553760
Guard Type Intermediate Book,,2,,0.530764
Voltage Type Intermediate Book,,2,,0.500932
Voltage Type Secret Book,,4,,0.499068
Skill Type Secret Book,,4,,0.488502
SP Type Secret Book,,4,,0.476694
Guard Type Advanced Book,,3,,0.468614
SP Type Advanced Book,,3,,0.459291
Skill Type Advanced Book,,3,,0.448104
Guard Type Secret Book,,4,,0.443132
Voltage Type Advanced Book,,3,,0.437539
