name,id,rarity,sum,expectation
Green Macaron ★1,,1,,5.437203
Pink Macaron ★1,,1,,5.261371
Pink Macaron ★2,,2,,3.331297
Green Macaron ★2,,2,,3.271555
Gold Macaron ★1,,1,,3.254582
Silver Macaron ★1,,1,,3.107264
School Idol Badge,,1,,2.668024
Silver Macaron ★2,,2,,2.359131
Gold Macaron ★2,,2,,1.915818
Green Macaron ★3,,3,,1.830957
Pink Macaron ★3,,3,,1.786830
Skill Type Beginner Book,,1,,1.487441
Guard Type Beginner Book,,1,,1.380177
SP Type Beginner Book,,1,,1.356415
Voltage Type Beginner Book,,1,,1.346911
Gold Macaron ★3,,3,,0.883232
Silver Macaron ★3,,3,,0.836388
Skill Type Intermediate Book,,2,,0.534284
Voltage Type Intermediate Book,,2,,0.503734
Guard Type Intermediate Book,,2,,0.488119
SP Type Intermediate Book,,2,,0.479294
Skill Type Advanced Book,,3,,0.475900
SP Type Secret Book,,4,,0.467753
Voltage Type Advanced Book,,3,,0.467074
Guard Type Secret Book,,4,,0.456212
SP Type Advanced Book,,3,,0.454854
Guard Type Advanced Book,,3,,0.446707
Skill Type Secret Book,,4,,0.443992
Voltage Type Secret Book,,4,,0.431772
