name,id,rarity,sum,expectation
,,1,,"18,260.695187"
Purple Macaron ★1,,1,,5.759358
Yellow Macaron ★1,,1,,5.388369
Yellow Macaron ★2,,2,,3.270053
Purple Macaron ★2,,2,,3.186497
School Idol Badge,,1,,2.616310
Purple Macaron ★3,,3,,1.761364
Yellow Macaron ★3,,3,,1.704545
Voltage Type Beginner Book,,1,,1.352273
Skill Type Beginner Book,,1,,1.332888
SP Type Beginner Book,,1,,1.305481
Guard Type Beginner Book,,1,,1.284759
Skill Type Intermediate Book,,2,,0.586898
Voltage Type Intermediate Book,,2,,0.555481
Guard Type Intermediate Book,,2,,0.538102
SP Type Intermediate Book,,2,,0.533422
SP Type Advanced Book,,3,,0.524733
Voltage Type Advanced Book,,3,,0.514037
Guard Type Advanced Book,,3,,0.509358
Voltage Type Secret Book,,4,,0.459225
Skill Type Secret Book,,4,,0.453877
Skill Type Advanced Book,,3,,0.435160
Guard Type Secret Book,,4,,0.432487
SP Type Secret Book,,4,,0.405749
