name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.579125
Pink Macaron ★1,,1,,5.356902
Green Macaron ★1,,1,,5.305051
Blue Macaron ★1,,1,,5.280808
Blue Macaron ★2,,2,,3.351515
Green Macaron ★2,,2,,3.336027
Pink Macaron ★2,,2,,3.140067
Red Macaron ★2,,2,,3.080135
School Idol Badge,,1,,2.630303
Green Macaron ★3,,3,,1.879461
Red Macaron ★3,,3,,1.823569
Pink Macaron ★3,,3,,1.808754
Blue Macaron ★3,,3,,1.718519
Voltage Type Seed,,1,,1.440404
Skill Type Seed,,2,,1.393266
SP Type Seed,,1,,1.364983
Guard Type Seed,,1,,1.225589
Skill Type Sprout,,2,,0.560269
Guard Type Sprout,,2,,0.559596
SP Type Sprout,,2,,0.554882
Voltage Type Sprout,,2,,0.541414
Voltage Type Flower,,4,,0.485522
Guard Type Bud,,3,,0.458586
Voltage Type Bud,,3,,0.452525
Guard Type Flower,,4,,0.441751
Skill Type Bud,,3,,0.437037
SP Type Bud,,3,,0.435017
SP Type Flower,,4,,0.422222
Skill Type Flower,,4,,0.422222
