name,id,rarity,sum,expectation
,,1,,"36,399.474376"
School Idol Badge,,1,,2.664915
SP Type Seed,,1,,1.394875
Guard Type Seed,,1,,1.379763
Skill Type Seed,,2,,1.379106
Voltage Type Seed,,1,,1.379106
Voltage Type Sprout,,2,,0.616951
Guard Type Sprout,,2,,0.560447
Skill Type Sprout,,2,,0.547306
SP Type Sprout,,2,,0.496715
SP Type Flower,,4,,0.491459
Voltage Type Bud,,3,,0.483574
Skill Type Bud,,3,,0.467806
Guard Type Bud,,3,,0.463206
Skill Type Flower,,4,,0.459921
Voltage Type Flower,,4,,0.439553
Guard Type Flower,,4,,0.431669
SP Type Bud,,3,,0.421813
