name,id,rarity,sum,expectation
Pink Macaron ★1,,1,,5.425000
Green Macaron ★1,,1,,5.075595
Pink Macaron ★2,,2,,3.534524
Green Macaron ★2,,2,,3.127381
SP Type Beginner Book,,1,,2.823214
Guard Type Beginner Book,,1,,2.724405
Skill Type Beginner Book,,1,,2.676190
School Idol Badge,,1,,2.623810
Voltage Type Beginner Book,,1,,2.617262
Pink Macaron ★3,,3,,1.820833
Green Macaron ★3,,3,,1.679762
Voltage Type Intermediate Book,,2,,1.129167
Guard Type Intermediate Book,,2,,1.119048
Skill Type Intermediate Book,,2,,1.060119
SP Type Intermediate Book,,2,,1.056548
SP Type Secret Book,,4,,1.008929
Skill Type Advanced Book,,3,,0.963095
Guard Type Secret Book,,4,,0.929762
Skill Type Secret Book,,4,,0.927381
Guard Type Advanced Book,,3,,0.925000
SP Type Advanced Book,,3,,0.907738
Voltage Type Secret Book,,4,,0.897024
Voltage Type Advanced Book,,3,,0.879762
