name,id,rarity,sum,expectation
Green Macaron ★1,,1,,5.699297
Purple Macaron ★1,,1,,5.576202
Yellow Macaron ★1,,1,,5.490621
Pink Macaron ★1,,1,,5.117233
Purple Macaron ★2,,2,,3.389801
Green Macaron ★2,,2,,3.257327
Yellow Macaron ★2,,2,,3.230363
Pink Macaron ★2,,2,,3.193435
School Idol Badge,,1,,2.616647
Pink Macaron ★3,,3,,1.864009
Green Macaron ★3,,3,,1.821805
Purple Macaron ★3,,3,,1.786635
Yellow Macaron ★3,,3,,1.627784
Skill Type Seed,,2,,1.403283
Voltage Type Seed,,1,,1.360492
SP Type Seed,,1,,1.349941
Guard Type Seed,,1,,1.301290
Guard Type Sprout,,2,,0.606682
Voltage Type Sprout,,2,,0.530481
SP Type Sprout,,2,,0.528722
Skill Type Flower,,4,,0.500586
Guard Type Flower,,4,,0.495311
Skill Type Sprout,,2,,0.488863
SP Type Flower,,4,,0.473623
SP Type Bud,,3,,0.470692
Guard Type Bud,,3,,0.467175
Voltage Type Flower,,4,,0.459555
Skill Type Bud,,3,,0.457796
Voltage Type Bud,,3,,0.436694
