name,id,rarity,sum,expectation
Purple Macaron ★1,,1,,5.657526
Red Macaron ★1,,1,,5.582572
Blue Macaron ★1,,1,,5.494820
Yellow Macaron ★1,,1,,5.297380
Red Macaron ★2,,2,,3.248020
Purple Macaron ★2,,2,,3.215722
Blue Macaron ★2,,2,,3.092626
Yellow Macaron ★2,,2,,3.053016
School Idol Badge,,1,,2.604509
Yellow Macaron ★3,,3,,1.884217
Purple Macaron ★3,,3,,1.781840
Red Macaron ★3,,3,,1.778793
Blue Macaron ★3,,3,,1.756856
Skill Type Seed,,2,,1.413163
Guard Type Seed,,1,,1.390615
SP Type Seed,,1,,1.339427
Voltage Type Seed,,1,,1.335161
Guard Type Sprout,,2,,0.541133
Voltage Type Sprout,,2,,0.533211
Skill Type Sprout,,2,,0.527118
Voltage Type Flower,,4,,0.513102
Voltage Type Bud,,3,,0.511883
SP Type Sprout,,2,,0.511274
Skill Type Bud,,3,,0.475320
Guard Type Bud,,3,,0.471054
SP Type Flower,,4,,0.462523
Skill Type Flower,,4,,0.460085
Guard Type Flower,,4,,0.446069
SP Type Bud,,3,,0.413163
