name,id,rarity,sum,expectation
Pink Macaron ★1,,1,,5.415828
Yellow Macaron ★1,,1,,5.350771
Green Macaron ★1,,1,,5.327968
Purple Macaron ★1,,1,,5.244131
Purple Macaron ★2,,2,,3.374916
Pink Macaron ★2,,2,,3.331321
Green Macaron ★2,,2,,3.264252
Yellow Macaron ★2,,2,,3.251509
School Idol Badge,,1,,2.623742
Purple Macaron ★3,,3,,1.922871
Pink Macaron ★3,,3,,1.800134
Green Macaron ★3,,3,,1.754527
Yellow Macaron ★3,,3,,1.751174
Guard Type Seed,,1,,1.411804
Voltage Type Seed,,1,,1.348089
Skill Type Seed,,2,,1.347418
SP Type Seed,,1,,1.329980
Guard Type Sprout,,2,,0.586184
Voltage Type Sprout,,2,,0.556003
Skill Type Sprout,,2,,0.521797
Voltage Type Bud,,3,,0.511737
SP Type Sprout,,2,,0.507042
Skill Type Flower,,4,,0.487592
Guard Type Bud,,3,,0.485580
Guard Type Flower,,4,,0.483568
Skill Type Bud,,3,,0.468813
Voltage Type Flower,,4,,0.459423
SP Type Bud,,3,,0.455399
SP Type Flower,,4,,0.449363
