name,id,rarity,sum,expectation
Pink Macaron ★1,,1,,10.832449
Green Macaron ★1,,1,,10.760592
Green Macaron ★2,,2,,6.530231
Pink Macaron ★2,,2,,6.501348
Pink Macaron ★3,,3,,3.517442
Green Macaron ★3,,3,,3.504306
School Idol Badge,,1,,2.670900
Guard Type Beginner Book,,1,,1.391649
SP Type Beginner Book,,1,,1.361635
Skill Type Beginner Book,,1,,1.336929
Voltage Type Beginner Book,,1,,1.331013
SP Type Intermediate Book,,2,,0.540931
Voltage Type Intermediate Book,,2,,0.539974
Skill Type Intermediate Book,,2,,0.529448
Guard Type Intermediate Book,,2,,0.528752
Voltage Type Secret Book,,4,,0.480122
Skill Type Secret Book,,4,,0.474554
Voltage Type Advanced Book,,3,,0.470813
Skill Type Advanced Book,,3,,0.468117
Guard Type Advanced Book,,3,,0.463767
SP Type Advanced Book,,3,,0.458895
Guard Type Secret Book,,4,,0.454371
SP Type Secret Book,,4,,0.453849
