name,id,rarity,sum,expectation
,,1,,"18,171.232877"
Purple Macaron ★1,,1,,5.549315
Yellow Macaron ★1,,1,,5.236986
Purple Macaron ★2,,2,,3.173288
Yellow Macaron ★2,,2,,3.164384
School Idol Badge,,1,,2.616438
Purple Macaron ★3,,3,,1.817808
Yellow Macaron ★3,,3,,1.800000
SP Type Seed,,1,,1.454795
Guard Type Seed,,1,,1.405479
Voltage Type Seed,,1,,1.367123
Skill Type Seed,,2,,1.338356
Skill Type Sprout,,2,,0.582877
Guard Type Sprout,,2,,0.549315
SP Type Sprout,,2,,0.530137
Voltage Type Bud,,3,,0.521918
Skill Type Flower,,4,,0.521233
Voltage Type Sprout,,2,,0.497945
SP Type Flower,,4,,0.472603
Guard Type Bud,,3,,0.471233
SP Type Bud,,3,,0.466438
Skill Type Bud,,3,,0.453425
Guard Type Flower,,4,,0.448630
Voltage Type Flower,,4,,0.404110
