name,id,rarity,sum,expectation
,,1,,"11,623.695519"
School Idol Badge,,1,,2.685083
SP Type Seed,,1,,1.401473
Guard Type Beginner Book,,1,,1.391651
Skill Type Seed,,2,,1.386126
Guard Type Seed,,1,,1.365869
Voltage Type Beginner Book,,1,,1.341928
Voltage Type Seed,,1,,1.339472
SP Type Beginner Book,,1,,1.332106
Skill Type Beginner Book,,1,,1.255985
Voltage Type Intermediate Book,,2,,0.563536
Skill Type Sprout,,2,,0.558011
SP Type Sprout,,2,,0.554942
Guard Type Sprout,,2,,0.553100
Skill Type Intermediate Book,,2,,0.544506
Voltage Type Advanced Book,,3,,0.538367
Guard Type Intermediate Book,,2,,0.538367
SP Type Intermediate Book,,2,,0.513812
Voltage Type Secret Book,,4,,0.503376
Skill Type Advanced Book,,3,,0.497238
Voltage Type Sprout,,2,,0.482505
Voltage Type Flower,,4,,0.479435
SP Type Flower,,4,,0.475138
Skill Type Secret Book,,4,,0.467158
Skill Type Bud,,3,,0.457336
Voltage Type Bud,,3,,0.457336
Guard Type Advanced Book,,3,,0.457336
SP Type Bud,,3,,0.456722
Guard Type Flower,,4,,0.454880
SP Type Advanced Book,,3,,0.453039
Guard Type Bud,,3,,0.451197
SP Type Secret Book,,4,,0.451197
Skill Type Flower,,4,,0.442603
Guard Type Secret Book,,4,,0.433395
