name,id,rarity,sum,expectation
,,1,,"11,471.395213"
Green Macaron ★1,,1,,5.470520
Pink Macaron ★1,,1,,5.259194
Pink Macaron ★2,,2,,3.480444
Green Macaron ★2,,2,,3.161121
School Idol Badge,,1,,2.688850
Green Macaron ★3,,3,,1.669586
Pink Macaron ★3,,3,,1.660245
Guard Type Beginner Book,,1,,1.396964
Voltage Type Beginner Book,,1,,1.338587
SP Type Beginner Book,,1,,1.336252
Skill Type Beginner Book,,1,,1.316404
Guard Type Intermediate Book,,2,,0.639813
SP Type Intermediate Book,,2,,0.569761
Skill Type Intermediate Book,,2,,0.541740
Voltage Type Intermediate Book,,2,,0.521891
SP Type Advanced Book,,3,,0.488616
SP Type Secret Book,,4,,0.481611
Guard Type Advanced Book,,3,,0.481027
Voltage Type Advanced Book,,3,,0.473438
Guard Type Secret Book,,4,,0.464098
Voltage Type Secret Book,,4,,0.458260
Skill Type Secret Book,,4,,0.440747
Skill Type Advanced Book,,3,,0.404553
