name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.795971
Yellow Macaron ★1,,1,,5.484081
Blue Macaron ★1,,1,,5.469786
Purple Macaron ★1,,1,,5.428850
Red Macaron ★2,,2,,3.392463
Yellow Macaron ★2,,2,,3.359974
Purple Macaron ★2,,2,,3.172190
Blue Macaron ★2,,2,,2.928525
School Idol Badge,,1,,2.627680
Blue Macaron ★3,,3,,1.814815
Red Macaron ★3,,3,,1.808317
Yellow Macaron ★3,,3,,1.760234
Purple Macaron ★3,,3,,1.728395
Voltage Type Beginner Book,,1,,1.387914
Skill Type Beginner Book,,1,,1.359974
Guard Type Beginner Book,,1,,1.356075
SP Type Beginner Book,,1,,1.272255
SP Type Intermediate Book,,2,,0.565302
Skill Type Intermediate Book,,2,,0.549058
Guard Type Intermediate Book,,2,,0.543210
SP Type Secret Book,,4,,0.493177
Skill Type Secret Book,,4,,0.481481
Voltage Type Intermediate Book,,2,,0.481481
Voltage Type Secret Book,,4,,0.475634
SP Type Advanced Book,,3,,0.474984
Guard Type Advanced Book,,3,,0.473684
Voltage Type Advanced Book,,3,,0.453541
Guard Type Secret Book,,4,,0.433398
Skill Type Advanced Book,,3,,0.429500
