name,id,rarity,sum,expectation
,,1,,"11,542.500000"
Yellow Macaron ★1,,1,,5.531429
Purple Macaron ★1,,1,,5.235000
Purple Macaron ★2,,2,,3.189286
Yellow Macaron ★2,,2,,3.110000
School Idol Badge,,1,,2.657143
Yellow Macaron ★3,,3,,1.834286
Purple Macaron ★3,,3,,1.737857
Voltage Type Seed,,1,,1.464286
Skill Type Seed,,2,,1.362857
SP Type Seed,,1,,1.265714
Guard Type Seed,,1,,1.260000
Guard Type Sprout,,2,,0.568571
Skill Type Flower,,4,,0.509286
SP Type Bud,,3,,0.505000
Skill Type Sprout,,2,,0.503571
Guard Type Flower,,4,,0.502143
SP Type Sprout,,2,,0.498571
Voltage Type Flower,,4,,0.494286
Voltage Type Sprout,,2,,0.493571
Skill Type Bud,,3,,0.487857
Voltage Type Bud,,3,,0.480714
Guard Type Bud,,3,,0.459286
SP Type Flower,,4,,0.437857
