name,id,rarity,sum,expectation
Blue Macaron ★1,,1,,5.642401
Red Macaron ★1,,1,,5.051086
Blue Macaron ★2,,2,,3.265645
Red Macaron ★2,,2,,3.160920
School Idol Badge,,1,,2.699872
Red Macaron ★3,,3,,1.767561
Blue Macaron ★3,,3,,1.763091
Skill Type Seed,,2,,1.478289
SP Type Beginner Book,,1,,1.439336
Voltage Type Beginner Book,,1,,1.436143
Skill Type Beginner Book,,1,,1.381226
Guard Type Beginner Book,,1,,1.376756
Guard Type Seed,,1,,1.366539
SP Type Seed,,1,,1.313538
Voltage Type Seed,,1,,1.215837
SP Type Intermediate Book,,2,,0.608557
Voltage Type Intermediate Book,,2,,0.558748
SP Type Sprout,,2,,0.554917
Skill Type Sprout,,2,,0.549170
Voltage Type Sprout,,2,,0.540868
Guard Type Sprout,,2,,0.507663
SP Type Flower,,4,,0.501277
Skill Type Secret Book,,4,,0.496807
Skill Type Intermediate Book,,2,,0.494891
SP Type Bud,,3,,0.488506
Guard Type Intermediate Book,,2,,0.478289
Skill Type Bud,,3,,0.476373
Voltage Type Bud,,3,,0.469987
Skill Type Advanced Book,,3,,0.468072
Skill Type Flower,,4,,0.466794
SP Type Secret Book,,4,,0.464879
Guard Type Flower,,4,,0.462324
Voltage Type Secret Book,,4,,0.461047
Guard Type Advanced Book,,3,,0.453384
Voltage Type Flower,,4,,0.452107
Guard Type Bud,,3,,0.446360
Guard Type Secret Book,,4,,0.439974
Voltage Type Advanced Book,,3,,0.427842
SP Type Advanced Book,,3,,0.418902
