name,id,rarity,sum,expectation
,,1,,"11,543.390210"
SP Type Seed,,1,,2.744054
Guard Type Seed,,1,,2.743451
Voltage Type Seed,,1,,2.681834
Skill Type Seed,,2,,2.678818
School Idol Badge,,1,,2.649776
Voltage Type Sprout,,2,,1.072389
SP Type Sprout,,2,,1.068769
Guard Type Sprout,,2,,1.066098
Skill Type Sprout,,2,,1.060755
Skill Type Bud,,3,,0.967425
Skill Type Flower,,4,,0.947518
Voltage Type Flower,,4,,0.943209
Guard Type Flower,,4,,0.936315
Guard Type Bud,,3,,0.936229
SP Type Flower,,4,,0.922871
SP Type Bud,,3,,0.922785
Voltage Type Bud,,3,,0.909686
