name,id,rarity,sum,expectation
,,1,,"11,590.031153"
Yellow Macaron ★1,,1,,5.689097
Purple Macaron ★1,,1,,5.344548
Yellow Macaron ★2,,2,,3.338941
Purple Macaron ★2,,2,,3.139564
School Idol Badge,,1,,2.626791
Yellow Macaron ★3,,3,,1.764486
Purple Macaron ★3,,3,,1.651713
Skill Type Beginner Book,,1,,1.400623
Guard Type Beginner Book,,1,,1.394393
Voltage Type Beginner Book,,1,,1.370717
SP Type Beginner Book,,1,,1.322118
Skill Type Intermediate Book,,2,,0.599377
SP Type Intermediate Book,,2,,0.548287
Guard Type Intermediate Book,,2,,0.538318
Voltage Type Intermediate Book,,2,,0.518380
Guard Type Secret Book,,4,,0.495327
Skill Type Secret Book,,4,,0.473520
Voltage Type Advanced Book,,3,,0.451090
SP Type Advanced Book,,3,,0.448598
Skill Type Advanced Book,,3,,0.439875
Guard Type Advanced Book,,3,,0.438629
SP Type Secret Book,,4,,0.437383
Voltage Type Secret Book,,4,,0.431776
