name,id,rarity,sum,expectation
,,1,,"11,577.581121"
Green Macaron ★1,,1,,5.532153
Pink Macaron ★1,,1,,5.320354
Green Macaron ★2,,2,,3.305015
Pink Macaron ★2,,2,,3.187021
School Idol Badge,,1,,2.724484
Green Macaron ★3,,3,,1.854277
Pink Macaron ★3,,3,,1.848968
Voltage Type Beginner Book,,1,,1.389971
SP Type Beginner Book,,1,,1.387021
Guard Type Beginner Book,,1,,1.330383
Skill Type Beginner Book,,1,,1.261947
Voltage Type Intermediate Book,,2,,0.526844
SP Type Intermediate Book,,2,,0.513864
Guard Type Intermediate Book,,2,,0.496755
Voltage Type Secret Book,,4,,0.480236
SP Type Advanced Book,,3,,0.479056
Guard Type Advanced Book,,3,,0.478466
Skill Type Intermediate Book,,2,,0.476106
Guard Type Secret Book,,4,,0.471386
SP Type Secret Book,,4,,0.470206
Voltage Type Advanced Book,,3,,0.461357
Skill Type Secret Book,,4,,0.456047
Skill Type Advanced Book,,3,,0.451917
