name,id,rarity,sum,expectation
Blue Macaron ★1,,1,,10.724655
Red Macaron ★1,,1,,10.590282
Blue Macaron ★2,,2,,6.657469
Red Macaron ★2,,2,,6.545891
Blue Macaron ★3,,3,,3.581884
Red Macaron ★3,,3,,3.511698
School Idol Badge,,1,,2.645471
Skill Type Beginner Book,,1,,1.428314
Guard Type Beginner Book,,1,,1.392322
Voltage Type Beginner Book,,1,,1.324535
SP Type Beginner Book,,1,,1.300540
Guard Type Intermediate Book,,2,,0.570486
SP Type Intermediate Book,,2,,0.550090
Voltage Type Intermediate Book,,2,,0.533893
SP Type Secret Book,,4,,0.509898
Skill Type Intermediate Book,,2,,0.500900
Skill Type Advanced Book,,3,,0.496101
Guard Type Advanced Book,,3,,0.488902
Skill Type Secret Book,,4,,0.485903
Guard Type Secret Book,,4,,0.450510
SP Type Advanced Book,,3,,0.449310
Voltage Type Advanced Book,,3,,0.419916
Voltage Type Secret Book,,4,,0.415117
