name,id,rarity,sum,expectation
Gold Macaron ★1,,1,,3.094928
Silver Macaron ★1,,1,,2.935507
Voltage Type Beginner Book,,1,,2.774638
SP Type Beginner Book,,1,,2.739855
School Idol Badge,,1,,2.717391
Skill Type Beginner Book,,1,,2.685507
Guard Type Beginner Book,,1,,2.663043
Silver Macaron ★2,,2,,2.399275
Gold Macaron ★2,,2,,1.908696
Guard Type Intermediate Book,,2,,1.104348
Skill Type Intermediate Book,,2,,1.071739
Voltage Type Intermediate Book,,2,,1.057246
SP Type Intermediate Book,,2,,1.030435
Voltage Type Secret Book,,4,,1.024638
SP Type Advanced Book,,3,,0.992754
Guard Type Advanced Book,,3,,0.968841
Skill Type Secret Book,,4,,0.946377
Guard Type Secret Book,,4,,0.923913
Skill Type Advanced Book,,3,,0.903623
Gold Macaron ★3,,3,,0.897826
Voltage Type Advanced Book,,3,,0.884783
SP Type Secret Book,,4,,0.842029
Silver Macaron ★3,,3,,0.812319
