name,id,rarity,sum,expectation
,,1,,"18,295.426452"
,,1,,"11,535.537701"
School Idol Badge,,1,,2.569839
Skill Type Seed,,2,,1.430779
SP Type Seed,,1,,1.383807
Guard Type Seed,,1,,1.378863
Voltage Type Seed,,1,,1.353523
Skill Type Sprout,,2,,0.525958
Skill Type Bud,,3,,0.519778
SP Type Sprout,,2,,0.509271
Voltage Type Sprout,,2,,0.507417
Voltage Type Flower,,4,,0.479604
Guard Type Sprout,,2,,0.479604
SP Type Flower,,4,,0.475896
Voltage Type Bud,,3,,0.474660
Guard Type Bud,,3,,0.469098
Skill Type Flower,,4,,0.467244
SP Type Bud,,3,,0.466625
Guard Type Flower,,4,,0.458591
