name,id,rarity,sum,expectation
,,1,,"18,246.174318"
School Idol Badge,,1,,2.644045
Guard Type Seed,,1,,1.418496
Skill Type Beginner Book,,1,,1.360612
Skill Type Seed,,2,,1.358616
SP Type Seed,,1,,1.324019
Guard Type Beginner Book,,1,,1.294744
Voltage Type Beginner Book,,1,,1.263473
Voltage Type Seed,,1,,1.262142
SP Type Beginner Book,,1,,1.261477
Skill Type Sprout,,2,,0.568862
Guard Type Intermediate Book,,2,,0.558217
Voltage Type Sprout,,2,,0.556221
Voltage Type Secret Book,,4,,0.546241
Skill Type Intermediate Book,,2,,0.542249
Voltage Type Intermediate Book,,2,,0.541583
SP Type Sprout,,2,,0.524950
Guard Type Sprout,,2,,0.514305
Guard Type Secret Book,,4,,0.508317
SP Type Intermediate Book,,2,,0.508317
Skill Type Bud,,3,,0.501663
SP Type Bud,,3,,0.483034
SP Type Secret Book,,4,,0.481038
Guard Type Bud,,3,,0.481038
Voltage Type Flower,,4,,0.475715
Skill Type Flower,,4,,0.471058
SP Type Flower,,4,,0.467066
Guard Type Advanced Book,,3,,0.465735
Voltage Type Advanced Book,,3,,0.462409
Guard Type Flower,,4,,0.461743
SP Type Advanced Book,,3,,0.461743
Skill Type Advanced Book,,3,,0.459747
Skill Type Secret Book,,4,,0.457086
Voltage Type Bud,,3,,0.448436
