name,id,rarity,sum,expectation
,,1,,"11,560.728745"
Blue Macaron ★1,,1,,5.490553
Red Macaron ★1,,1,,5.471660
Blue Macaron ★2,,2,,3.420378
Red Macaron ★2,,2,,3.019568
School Idol Badge,,1,,2.650472
Red Macaron ★3,,3,,1.739541
Blue Macaron ★3,,3,,1.697706
Guard Type Beginner Book,,1,,1.423077
Skill Type Beginner Book,,1,,1.331309
Voltage Type Beginner Book,,1,,1.314440
SP Type Beginner Book,,1,,1.299595
Voltage Type Intermediate Book,,2,,0.577598
SP Type Intermediate Book,,2,,0.547908
Skill Type Intermediate Book,,2,,0.521592
SP Type Secret Book,,4,,0.500000
Guard Type Intermediate Book,,2,,0.496626
Guard Type Advanced Book,,3,,0.477058
Guard Type Secret Book,,4,,0.473684
Skill Type Advanced Book,,3,,0.471660
Voltage Type Secret Book,,4,,0.460189
Voltage Type Advanced Book,,3,,0.459514
SP Type Advanced Book,,3,,0.458165
Skill Type Secret Book,,4,,0.457490
