name,id,rarity,sum,expectation
Purple Macaron ★1,,1,,5.505976
Yellow Macaron ★1,,1,,5.227756
Yellow Macaron ★2,,2,,3.536521
Gold Macaron ★1,,1,,3.236388
Purple Macaron ★2,,2,,3.204515
Silver Macaron ★1,,1,,2.989376
School Idol Badge,,1,,2.592297
Silver Macaron ★2,,2,,2.501328
Gold Macaron ★2,,2,,1.924967
Yellow Macaron ★3,,3,,1.800797
Purple Macaron ★3,,3,,1.722444
Guard Type Seed,,1,,1.411687
Skill Type Seed,,2,,1.353254
Voltage Type Seed,,1,,1.299469
SP Type Seed,,1,,1.266932
Gold Macaron ★3,,3,,0.841965
Silver Macaron ★3,,3,,0.807437
Skill Type Sprout,,2,,0.604914
Guard Type Sprout,,2,,0.581673
SP Type Sprout,,2,,0.545817
Voltage Type Sprout,,2,,0.540505
Voltage Type Bud,,3,,0.516600
Skill Type Flower,,4,,0.493360
SP Type Flower,,4,,0.490704
SP Type Bud,,3,,0.484064
Guard Type Bud,,3,,0.481408
Voltage Type Flower,,4,,0.470784
Guard Type Flower,,4,,0.450199
Skill Type Bud,,3,,0.446879
