name,id,rarity,sum,expectation
,,1,,"18,035.561006"
Gold Macaron ★1,,1,,3.127529
Silver Macaron ★1,,1,,3.007971
School Idol Badge,,1,,2.630288
Silver Macaron ★2,,2,,2.433476
Gold Macaron ★2,,2,,1.961373
Guard Type Seed,,1,,1.416309
Skill Type Seed,,2,,1.400981
Voltage Type Seed,,1,,1.316370
SP Type Seed,,1,,1.273452
Gold Macaron ★3,,3,,0.852238
Silver Macaron ★3,,3,,0.794605
Skill Type Sprout,,2,,0.583691
SP Type Sprout,,2,,0.534028
Skill Type Bud,,3,,0.510730
Voltage Type Sprout,,2,,0.505212
Guard Type Bud,,3,,0.505212
Voltage Type Flower,,4,,0.503372
SP Type Bud,,3,,0.487431
Guard Type Sprout,,2,,0.478847
Voltage Type Bud,,3,,0.471490
SP Type Flower,,4,,0.467811
Skill Type Flower,,4,,0.461067
Guard Type Flower,,4,,0.451870
