name,id,rarity,sum,expectation
,,1,,"11,792.111507"
Red Macaron ★1,,1,,5.303084
Blue Macaron ★1,,1,,5.161329
Red Macaron ★2,,2,,3.339858
Blue Macaron ★2,,2,,3.222420
School Idol Badge,,1,,2.614472
Blue Macaron ★3,,3,,1.883749
Red Macaron ★3,,3,,1.753855
Voltage Type Beginner Book,,1,,1.364769
Guard Type Beginner Book,,1,,1.333333
SP Type Beginner Book,,1,,1.319692
Skill Type Beginner Book,,1,,1.236655
SP Type Intermediate Book,,2,,0.560498
Voltage Type Intermediate Book,,2,,0.546856
Guard Type Intermediate Book,,2,,0.535587
Skill Type Secret Book,,4,,0.526690
Skill Type Intermediate Book,,2,,0.507117
Voltage Type Advanced Book,,3,,0.489324
Skill Type Advanced Book,,3,,0.475682
Guard Type Secret Book,,4,,0.465599
Guard Type Advanced Book,,3,,0.465599
SP Type Secret Book,,4,,0.460261
Voltage Type Secret Book,,4,,0.446026
SP Type Advanced Book,,3,,0.432384
