name,id,rarity,sum,expectation
Red Macaron ★1,,1,,5.534747
Blue Macaron ★1,,1,,5.316254
Blue Macaron ★2,,2,,3.344523
Red Macaron ★2,,2,,3.291519
School Idol Badge,,1,,2.585395
Blue Macaron ★3,,3,,1.862780
Red Macaron ★3,,3,,1.806243
Guard Type Seed,,1,,1.421084
Voltage Type Seed,,1,,1.411661
Skill Type Seed,,2,,1.388104
Skill Type Beginner Book,,1,,1.380448
Guard Type Beginner Book,,1,,1.367491
Voltage Type Beginner Book,,1,,1.353357
SP Type Seed,,1,,1.348057
SP Type Beginner Book,,1,,1.312132
Voltage Type Intermediate Book,,2,,0.581861
Skill Type Sprout,,2,,0.563604
Guard Type Sprout,,2,,0.547703
SP Type Intermediate Book,,2,,0.542992
Skill Type Intermediate Book,,2,,0.539458
Voltage Type Sprout,,2,,0.528857
Guard Type Intermediate Book,,2,,0.511190
Voltage Type Flower,,4,,0.505889
SP Type Sprout,,2,,0.504711
Guard Type Advanced Book,,3,,0.500000
Guard Type Flower,,4,,0.492344
Skill Type Secret Book,,4,,0.486455
SP Type Advanced Book,,3,,0.485277
Skill Type Advanced Book,,3,,0.475265
Voltage Type Bud,,3,,0.468787
Skill Type Flower,,4,,0.468198
Skill Type Bud,,3,,0.467020
Guard Type Bud,,3,,0.459364
Voltage Type Secret Book,,4,,0.454653
Guard Type Secret Book,,4,,0.446408
SP Type Bud,,3,,0.445230
SP Type Secret Book,,4,,0.432862
SP Type Flower,,4,,0.422850
Voltage Type Advanced Book,,3,,0.408127
