name,id,rarity,sum,expectation
,,1,,"18,368.766404"
Red Macaron ★1,,1,,5.437664
Blue Macaron ★1,,1,,5.358268
Blue Macaron ★2,,2,,3.472441
Red Macaron ★2,,2,,3.208005
School Idol Badge,,1,,2.543307
Blue Macaron ★3,,3,,1.815617
Red Macaron ★3,,3,,1.787402
Voltage Type Beginner Book,,1,,1.412730
Skill Type Beginner Book,,1,,1.404856
SP Type Beginner Book,,1,,1.404199
Guard Type Beginner Book,,1,,1.297900
Guard Type Intermediate Book,,2,,0.563648
Voltage Type Intermediate Book,,2,,0.560367
Skill Type Intermediate Book,,2,,0.546588
SP Type Intermediate Book,,2,,0.528215
Guard Type Advanced Book,,3,,0.490814
Voltage Type Secret Book,,4,,0.489501
Skill Type Secret Book,,4,,0.473097
Skill Type Advanced Book,,3,,0.463911
SP Type Secret Book,,4,,0.460630
Guard Type Secret Book,,4,,0.458661
Voltage Type Advanced Book,,3,,0.455381
SP Type Advanced Book,,3,,0.450787
