name,id,rarity,sum,expectation
,,1,,"18,492.820218"
Blue Macaron ★1,,1,,5.530155
Red Macaron ★1,,1,,5.118897
Red Macaron ★2,,2,,3.344630
Blue Macaron ★2,,2,,3.301551
School Idol Badge,,1,,2.520391
Blue Macaron ★3,,3,,1.826536
Red Macaron ★3,,3,,1.746123
Skill Type Seed,,2,,1.372774
Guard Type Seed,,1,,1.361861
SP Type Seed,,1,,1.356117
Voltage Type Seed,,1,,1.341758
Guard Type Sprout,,2,,0.597932
Voltage Type Sprout,,2,,0.574383
Skill Type Sprout,,2,,0.532453
SP Type Sprout,,2,,0.523837
SP Type Flower,,4,,0.508903
Guard Type Bud,,3,,0.500862
Guard Type Flower,,4,,0.487651
Voltage Type Bud,,3,,0.469845
Skill Type Flower,,4,,0.459506
Skill Type Bud,,3,,0.458932
SP Type Bud,,3,,0.454911
Voltage Type Flower,,4,,0.433659
