name,id,rarity,sum,expectation
Yellow Macaron ★1,,1,,5.614303
Purple Macaron ★1,,1,,5.335575
Yellow Macaron ★2,,2,,3.330073
Purple Macaron ★2,,2,,3.077017
School Idol Badge,,1,,2.720049
Yellow Macaron ★3,,3,,1.793399
Purple Macaron ★3,,3,,1.776895
SP Type Seed,,1,,1.407090
Guard Type Beginner Book,,1,,1.397922
SP Type Beginner Book,,1,,1.393032
Skill Type Beginner Book,,1,,1.383252
Skill Type Seed,,2,,1.371638
Voltage Type Beginner Book,,1,,1.332518
Guard Type Seed,,1,,1.263447
Voltage Type Seed,,1,,1.261614
SP Type Sprout,,2,,0.578240
Voltage Type Intermediate Book,,2,,0.567848
Guard Type Intermediate Book,,2,,0.536064
Guard Type Flower,,4,,0.529951
Guard Type Sprout,,2,,0.523839
Voltage Type Flower,,4,,0.513447
Skill Type Sprout,,2,,0.512836
SP Type Intermediate Book,,2,,0.511614
Skill Type Intermediate Book,,2,,0.509780
SP Type Advanced Book,,3,,0.507946
Voltage Type Secret Book,,4,,0.501834
Guard Type Advanced Book,,3,,0.485941
Skill Type Flower,,4,,0.485941
Guard Type Bud,,3,,0.475550
Guard Type Secret Book,,4,,0.468826
SP Type Bud,,3,,0.461491
Voltage Type Bud,,3,,0.457824
Voltage Type Sprout,,2,,0.456601
SP Type Secret Book,,4,,0.455379
SP Type Flower,,4,,0.448655
Voltage Type Advanced Book,,3,,0.443765
Skill Type Advanced Book,,3,,0.442543
Skill Type Bud,,3,,0.441320
Skill Type Secret Book,,4,,0.438875
