name,id,rarity,sum,expectation
,,1,,"18,290.095847"
School Idol Badge,,1,,2.582748
Guard Type Beginner Book,,1,,1.398083
Skill Type Beginner Book,,1,,1.358466
Voltage Type Beginner Book,,1,,1.352716
SP Type Seed,,1,,1.351438
SP Type Beginner Book,,1,,1.334185
Skill Type Seed,,2,,1.274121
Guard Type Seed,,1,,1.272204
Voltage Type Seed,,1,,1.256869
Skill Type Sprout,,2,,0.587220
Guard Type Intermediate Book,,2,,0.571246
Voltage Type Sprout,,2,,0.561022
Skill Type Intermediate Book,,2,,0.544409
SP Type Sprout,,2,,0.536102
SP Type Intermediate Book,,2,,0.534185
Guard Type Sprout,,2,,0.523323
Guard Type Flower,,4,,0.518211
SP Type Secret Book,,4,,0.507348
Voltage Type Bud,,3,,0.497125
Voltage Type Intermediate Book,,2,,0.497125
SP Type Advanced Book,,3,,0.486901
SP Type Bud,,3,,0.485623
Voltage Type Flower,,4,,0.484345
Voltage Type Secret Book,,4,,0.484345
Guard Type Bud,,3,,0.481789
Guard Type Secret Book,,4,,0.468371
Skill Type Secret Book,,4,,0.466454
Skill Type Bud,,3,,0.462620
Skill Type Advanced Book,,3,,0.460064
Voltage Type Advanced Book,,3,,0.453674
Skill Type Flower,,4,,0.449840
Guard Type Advanced Book,,3,,0.446645
SP Type Flower,,4,,0.442173
