name,id,rarity,sum,expectation
,,1,,"11,671.012735"
Gold Macaron ★1,,1,,3.191025
Silver Macaron ★1,,1,,2.952092
School Idol Badge,,1,,2.565191
Silver Macaron ★2,,2,,2.404488
Gold Macaron ★2,,2,,2.053972
SP Type Seed,,1,,1.345664
Guard Type Seed,,1,,1.342025
Voltage Type Seed,,1,,1.312310
Skill Type Seed,,2,,1.250455
Gold Macaron ★3,,3,,0.840509
Silver Macaron ★3,,3,,0.819891
Skill Type Sprout,,2,,0.561552
Voltage Type Sprout,,2,,0.554882
Guard Type Sprout,,2,,0.546998
SP Type Sprout,,2,,0.526986
Skill Type Flower,,4,,0.504548
Guard Type Bud,,3,,0.488781
SP Type Bud,,3,,0.475440
Skill Type Bud,,3,,0.471195
Voltage Type Bud,,3,,0.470588
Voltage Type Flower,,4,,0.463918
SP Type Flower,,4,,0.457853
Guard Type Flower,,4,,0.448757
