name,id,rarity,sum,expectation
,,1,,"18,129.158513"
Pink Macaron ★1,,1,,5.568819
Green Macaron ★1,,1,,5.261579
Green Macaron ★2,,2,,3.398565
Pink Macaron ★2,,2,,3.090672
School Idol Badge,,1,,2.691455
Pink Macaron ★3,,3,,1.750163
Green Macaron ★3,,3,,1.748206
Skill Type Seed,,2,,1.383562
Voltage Type Seed,,1,,1.379648
SP Type Seed,,1,,1.279843
Guard Type Seed,,1,,1.235486
Skill Type Sprout,,2,,0.551207
Voltage Type Sprout,,2,,0.550554
SP Type Sprout,,2,,0.528376
Guard Type Sprout,,2,,0.515329
SP Type Bud,,3,,0.508154
SP Type Flower,,4,,0.501631
Skill Type Bud,,3,,0.499674
Guard Type Flower,,4,,0.476190
Voltage Type Flower,,4,,0.469667
Skill Type Flower,,4,,0.463144
Voltage Type Bud,,3,,0.457926
Guard Type Bud,,3,,0.434442
